id,click,hour,C1,C2,C3,C4,banner_pos,site_id,site_domain,site_category,app_id,app_domain,app_category,device_id,device_ip,device_os,device_make,device_model,device_type,device_conn_type,device_geo_country,C20,C21,C22,C23,C24
10010086518226212397,0,14100100,1010,1,d41d8cd9,d41d8cd9,d41d8cd9,41f59478,d41d8cd9,7e5068fc,665d0ee6,e40a75a9,c31b3236,fe546279,13c895be,4,3,6864f389,8375,320,50,765,3,43,100241,42
10010303177042892531,0,14100100,1005,1,eaef6a61,58df4e67,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,3806af09,c31b3236,3d517f89,dbe1af4c,1,0,13b5bfe9,16071,320,50,1784,0,175,100081,95
10010398726229281829,0,14100100,1005,1,f440e761,273fe91c,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,5c55d05e,c31b3236,3d517f89,dbe1af4c,1,0,13b5bfe9,428,320,50,117,0,175,100081,16
10010494436116285404,0,14100100,1005,0,21116e76,c6e69f9e,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,8fb9d0cf,c31b3236,fe546279,1f501a69,1,0,94d03594,16567,320,50,1850,2,303,-1,33
10010525268117152221,0,14100100,1005,1,09ab1430,a56a5285,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,bd4c8c9c,c31b3236,f3c0fa6b,6504b7ee,1,0,3d26b0b1,17037,320,50,1934,2,35,100111,16
10010925284346448073,0,14100100,1005,0,2c6158c9,5bc57ff6,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,8d99f544,2f3f71f2,36dfa7ba,6a4e23e4,1,0,959848ca,14903,320,50,1622,3,175,100156,42
10011078771782696517,0,14100100,1010,1,d41d8cd9,d41d8cd9,d41d8cd9,197e342c,d41d8cd9,7e5068fc,061e7c70,f9ca3994,c31b3236,fe546279,792170d7,4,2,dc634e20,15544,320,50,1698,3,35,-1,111
10011094346840996470,0,14100100,1005,1,09ab1430,a56a5285,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,eb04a108,c31b3236,33561003,ec6cbe2d,1,0,b80bb774,16959,320,50,1916,2,39,100084,117
10011100313257194295,0,14100100,1005,0,49615e68,a36ab35e,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,4b9805a8,c31b3236,fe546279,be7753be,1,0,b74df323,487,320,50,110,2,35,-1,16
10011111811774477147,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,2be002cb,85262c2b,a89b3dd2,d41d8cd9,c390530b,c31b3236,fe546279,08ff3cb2,1,2,3e7e122b,16989,320,50,1926,3,35,-1,13
1001115176254041286,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,96b8c96a,4f04e5f8,7e5068fc,d41d8cd9,8dc00e79,c31b3236,3d517f89,a400f71d,1,0,0b3b97fa,16858,320,50,1887,3,39,-1,23
10011283140752460699,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,204456fa,f156d5b5,7e5068fc,c5725761,0f4390c1,c31b3236,a608b9c4,2171ae04,1,0,b74df323,6558,320,50,571,3,39,-1,32
10011283646304426012,0,14100100,1002,0,bfe1349f,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,00deda1e,7e490b6f,c31b3236,026af9dc,0a252067,0,0,28840420,6161,320,50,528,2,291,-1,33
10011314042808272663,0,14100100,1010,1,d41d8cd9,d41d8cd9,d41d8cd9,197e342c,d41d8cd9,7e5068fc,3213fa51,ad8749e9,c31b3236,a608b9c4,80438474,4,2,ab6c0400,487,320,50,110,2,35,100034,16
10011384101244199000,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,ca1502d1,96b73ddc,db4fcb5b,d41d8cd9,0bd9522b,c31b3236,a608b9c4,735e19b3,1,0,3d26b0b1,16967,320,50,1919,0,169,100108,17
10011388606486830290,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,a623b36a,85262c2b,f32b0131,d41d8cd9,89a04697,c31b3236,a608b9c4,aa03d1a3,1,3,dcf0d7d2,16989,320,50,1926,3,35,-1,13
10011446079498319397,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,016f9cb8,85262c2b,7e5068fc,d41d8cd9,142a89ec,c31b3236,3d517f89,d06a9553,1,0,dc634e20,7186,320,50,574,3,35,-1,23
10011565827358839572,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,05242993,2029219a,7e5068fc,d41d8cd9,1d6228ca,2f3f71f2,93cc6cbb,fa894380,1,5,959848ca,14915,320,50,1623,3,175,100155,42
10011633858684392749,0,14100100,1005,1,09ab1430,a56a5285,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,643afb16,c31b3236,fe546279,1a528a4e,1,0,c12e01f2,17037,320,50,1934,2,35,100148,16
10011674143112635459,0,14100100,1005,0,2c6158c9,5bc57ff6,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,c55173ac,c31b3236,f3c0fa6b,6504b7ee,1,0,2f53e6f3,487,320,50,110,2,35,-1,16
10011827792636774911,0,14100100,1005,0,58cb4eca,368627a8,a89b3dd2,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,0a3d96e5,c31b3236,a608b9c4,9fa7887e,1,0,0b3b97fa,16735,300,250,1876,2,291,-1,33
10011852628122395677,0,14100100,1005,0,2c6158c9,5bc57ff6,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,6f6136ed,c31b3236,fe546279,74380263,1,0,accc9105,487,320,50,110,2,35,-1,16
10011861588818181496,0,14100100,1005,1,5fa09cb7,8704e43a,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,cde6741c,c31b3236,fe546279,29cebc01,1,0,b80bb774,16959,320,50,1916,2,39,100084,117
10012021124940066278,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,d4742062,85262c2b,7e5068fc,d41d8cd9,ce427766,c31b3236,fe546279,bc599ac6,1,2,e728b477,6640,320,50,581,3,39,-1,23
10012235379090938267,1,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,7ddd1e29,85262c2b,a89b3dd2,d41d8cd9,47d216d3,c31b3236,fe546279,d3cfe6c8,1,2,e22428cc,12000,320,50,1248,2,39,-1,13
10012274312432577004,0,14100100,1010,1,d41d8cd9,d41d8cd9,d41d8cd9,197e342c,d41d8cd9,7e5068fc,c2282bf6,6dc8ddb5,c31b3236,fe546279,d41d8cd9,4,3,ad7532d5,11360,320,50,1179,3,559,-1,23
10012282626909366228,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,3a71bbec,85262c2b,7e5068fc,00a91e1a,60620dc2,c31b3236,3d517f89,3e238c9b,1,0,c419b06b,6991,320,50,613,3,39,-1,32
1001237780745376486,1,14100100,1005,1,09ab1430,a56a5285,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,90d5636c,c31b3236,c1aafc7e,761eb2b8,1,0,ab6c0400,17037,320,50,1934,2,35,100034,16
10012401576838296188,0,14100100,1005,0,5fa09cb7,8704e43a,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,79caa22a,c31b3236,3d517f89,ebc66ede,1,0,b80bb774,16959,320,50,1916,2,39,-1,117
10012407441419948092,0,14100100,1010,1,d41d8cd9,d41d8cd9,d41d8cd9,197e342c,d41d8cd9,7e5068fc,e7fe3ef5,2b03103b,c31b3236,a608b9c4,d41d8cd9,4,3,c582dec9,11360,320,50,1179,3,559,100000,23
10012456884963844294,0,14100100,1005,1,6f68870f,a56a5285,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,819a2ee2,c31b3236,7675eca5,ccc238bb,1,0,0b3b97fa,16729,320,50,1876,2,291,100200,33
10012517073780077723,0,14100100,1010,1,d41d8cd9,d41d8cd9,d41d8cd9,51a69f3b,d41d8cd9,7e5068fc,30b0f160,78b82c21,c31b3236,a608b9c4,d41d8cd9,4,3,3d26b0b1,16967,320,50,1919,0,169,100108,17
10012541240312031579,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,aa302242,85262c2b,688746e6,9a9bf4b3,8b462025,c31b3236,f3c0fa6b,09fffbb6,1,0,3d26b0b1,16966,320,50,1919,0,169,100108,17
10012623303276309632,0,14100100,1005,1,09ab1430,a56a5285,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,7983559f,c31b3236,a608b9c4,3d8b6b93,1,0,3d26b0b1,17037,320,50,1934,2,35,100111,16
10012722547020523879,0,14100100,1005,0,2c6158c9,5bc57ff6,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,ce87aefd,2f3f71f2,36dfa7ba,381f267c,1,0,959848ca,14903,320,50,1622,3,175,100156,42
10012761465219569413,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,55738cc5,85262c2b,7e5068fc,46e754f6,5aa74ddc,c31b3236,fe546279,2dcae509,1,0,c12e01f2,15396,320,50,1687,3,39,100148,23
10012882976495836669,0,14100100,1005,1,02e31e62,933026d7,a89b3dd2,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,25dd8204,c31b3236,fe546279,5e04d015,1,0,c12e01f2,10229,320,50,999,3,291,100148,23
1001289038937022247,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,7ddd1e29,85262c2b,a89b3dd2,d41d8cd9,bc41fdc7,c31b3236,f3c0fa6b,22fd16ea,1,0,5e08be98,12000,320,50,1248,2,39,-1,13
10012902827421896148,0,14100100,1005,1,09ab1430,a56a5285,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,13ec5b9a,c31b3236,fe546279,1c344a58,1,0,b80bb774,16959,320,50,1916,2,39,100083,117
10012939452873722672,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,b85d7116,85262c2b,688746e6,900fa7cc,6018a236,c31b3236,fe546279,b2bf2380,1,0,b80bb774,16861,320,50,1888,3,39,100083,23
10012977885441099146,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,3a71bbec,85262c2b,7e5068fc,efc56427,20b6653b,c31b3236,2d0d4809,59c3e44a,1,2,0b3b97fa,16688,320,50,1873,3,35,-1,23
100130305012696057,0,14100100,1010,1,d41d8cd9,d41d8cd9,d41d8cd9,197e342c,d41d8cd9,7e5068fc,ba51f37f,386da38b,c31b3236,fe546279,d41d8cd9,4,2,2f53e6f3,11360,320,50,1179,3,559,-1,23
1001321469508719560,0,14100100,1005,1,2a42cbee,a56a5285,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,7e9124fe,c31b3236,fe546279,9addb187,1,0,dc634e20,16698,320,50,1875,2,291,100021,33
10013259967468363792,0,14100100,1010,1,d41d8cd9,d41d8cd9,d41d8cd9,197e342c,d41d8cd9,7e5068fc,0cb05b1b,b861ed97,c31b3236,c1aafc7e,573ac3be,4,2,ab6c0400,11360,320,50,1179,3,559,100034,23
10013384874539553009,0,14100100,1005,1,09ab1430,a56a5285,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,2a08338a,c31b3236,fe546279,43b215ae,1,0,ad7532d5,16687,320,50,1872,3,35,-1,23
10013415360166467243,0,14100100,1005,1,c8e571c1,fb089e2b,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,cf7170f3,c31b3236,fe546279,28e76b01,1,0,c419b06b,17011,320,50,1867,3,39,-1,23
10013578473419054191,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,7ddd1e29,85262c2b,a89b3dd2,d41d8cd9,93cd1de9,c31b3236,fe546279,1f501a69,1,0,e22428cc,12026,320,50,1248,2,39,-1,13
10013583523418799775,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,2c4ba590,78120ec9,7e5068fc,d41d8cd9,7fc34364,990c0803,0c23a8bf,7e5bd365,1,0,3d26b0b1,16966,320,50,1919,0,169,100108,17
10013706522748347950,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,02f5ebc3,d41d8cd9,7e5068fc,e14ee91f,37f84268,c31b3236,fe546279,d6f93594,1,0,e728b477,6640,320,50,581,3,39,-1,23
10013715564941036656,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,792b6584,85262c2b,7e5068fc,d41d8cd9,ff2b927f,c31b3236,fe546279,7d10c797,1,0,0d149b90,16840,320,50,1883,0,1451,100094,17
10013733530617221417,0,14100100,1005,0,2d313d37,77d23efb,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,c6d8d639,c31b3236,750379b5,65583301,1,0,0b3b97fa,16859,320,50,1887,3,39,100202,23
10013900276882583898,0,14100100,1005,0,188e0b6c,703985a8,a89b3dd2,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,522a08b4,c31b3236,de6df284,46570429,1,0,1cd3c693,16562,320,50,1850,2,303,-1,33
10013929544360108915,0,14100100,1005,0,5fa09cb7,8704e43a,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,0ed811db,c31b3236,3d517f89,d06a9553,1,0,b80bb774,16959,320,50,1916,2,39,100084,117
10014012407346563912,0,14100100,1005,1,eaef6a61,58df4e67,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,f60500c1,c31b3236,3d517f89,a400f71d,1,0,048685d9,16466,320,50,1842,3,47,100103,23
10014083201213019094,1,14100100,1005,0,c98c0c2a,d828284f,9b4b1e95,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,c45466e9,c31b3236,fe546279,fa91f569,1,0,dcf0d7d2,16997,320,50,1929,3,39,-1,23
10014528138378522746,0,14100100,1005,1,09ab1430,a56a5285,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,eaaff2c9,c31b3236,fe546279,35ba7a70,1,0,b74df323,17037,320,50,1934,2,35,-1,16
10014575839829568332,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,aa302242,85262c2b,688746e6,b8b2de25,3c7662fc,c31b3236,fe546279,29cebc01,1,0,b80bb774,16861,320,50,1888,3,39,100084,23
1001462891792417297,0,14100100,1010,1,d41d8cd9,d41d8cd9,d41d8cd9,7287373e,d41d8cd9,7e5068fc,500e71e1,479596b5,c31b3236,4aab4dc9,0561c236,4,3,dc634e20,15542,320,50,1698,3,35,-1,111
10014629822598135341,0,14100100,1010,1,d41d8cd9,d41d8cd9,d41d8cd9,197e342c,d41d8cd9,7e5068fc,27fe4b6d,6d763f17,c31b3236,a608b9c4,d41d8cd9,4,2,161747ec,487,320,50,110,2,35,-1,16
10014790578389845845,0,14100100,1005,0,5fa09cb7,8704e43a,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,04245874,c31b3236,fe546279,1a528a4e,1,0,b80bb774,16959,320,50,1916,2,39,-1,117
10014855117429155424,0,14100100,1005,1,2a42cbee,a56a5285,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,a59bd721,c31b3236,3d517f89,dbe1af4c,1,0,dc634e20,16700,320,50,1875,2,291,100019,33
10015090774276546187,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,b85d7116,85262c2b,688746e6,acbe384b,8eec31de,c31b3236,fe546279,664c2b41,1,0,6864f389,16861,320,50,1888,3,39,100105,23
10015165846449779193,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,e082c146,85262c2b,db4fcb5b,0772702e,b88e0057,c31b3236,3d517f89,a400f71d,1,3,b80bb774,16958,300,250,1916,2,39,100084,117
10015375599512918932,0,14100100,1002,0,f91a85b6,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,9c7e5335,9b144074,c31b3236,fe546279,fd66f753,0,0,13b5bfe9,16563,320,50,1850,2,303,100077,33
10015721199876189931,0,14100100,1005,1,09ab1430,a56a5285,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,53e80a18,c31b3236,fe546279,6d19e124,1,0,ad7532d5,17014,320,50,1872,3,35,-1,23
10015723636852036060,0,14100100,1005,1,02e31e62,933026d7,a89b3dd2,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,2d16bf20,2f3f71f2,36dfa7ba,5df26297,1,0,959848ca,14903,320,50,1622,3,175,100156,42
10015802750716231820,0,14100100,1005,1,2a42cbee,a56a5285,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,cb77c291,c31b3236,fe546279,7020489e,1,0,dc634e20,16708,320,50,1875,2,291,100020,33
10015865463532597153,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,96b8c96a,4f04e5f8,7e5068fc,d41d8cd9,445e1a3a,c31b3236,3d517f89,a400f71d,1,0,0b3b97fa,16859,320,50,1887,3,39,-1,23
10016038789109581422,0,14100100,1005,1,09ab1430,a56a5285,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,1f928131,c31b3236,7675eca5,8664b648,1,0,3d26b0b1,17037,320,50,1934,2,35,100111,16
10016053772803638651,0,14100100,1002,0,42aa2e70,fe2664dc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,9a444611,c48fb5b5,c31b3236,a3912e9c,7e7cb681,0,0,c419b06b,6991,320,50,613,3,39,-1,32
1001613957341425095,0,14100100,1010,1,d41d8cd9,d41d8cd9,d41d8cd9,197e342c,d41d8cd9,7e5068fc,2bc50221,21b1a1a2,c31b3236,a608b9c4,d41d8cd9,4,2,ab6c0400,11360,320,50,1179,3,559,100034,23
10016291634212602237,0,14100100,1005,0,70911d3e,1b2a3e65,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,adae2055,c31b3236,fe546279,6df12fe6,1,2,3d26b0b1,16966,320,50,1919,0,169,100108,17
10016375097879938397,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,ad835936,85262c2b,7e5068fc,15288cb1,13ca17ce,c31b3236,3d517f89,0991a3ba,1,2,255a5cac,16989,320,50,1926,3,35,100171,13
10016445783734275344,0,14100100,1002,0,19d4634c,3a4d2b77,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,c9b48b34,85650db5,c31b3236,750379b5,c8ea4da0,0,0,dc634e20,16698,320,50,1875,2,291,-1,33
10016469815219269953,0,14100100,1010,1,d41d8cd9,d41d8cd9,d41d8cd9,197e342c,d41d8cd9,7e5068fc,27fe4b6d,6d763f17,c31b3236,a608b9c4,d41d8cd9,4,2,161747ec,487,320,50,110,2,35,-1,16
10016566260656898435,0,14100100,1005,1,09ab1430,a56a5285,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,a44bcfae,c31b3236,f3c0fa6b,09fffbb6,1,0,ab6c0400,17037,320,50,1934,2,35,100034,16
10016634813314767171,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,96b8c96a,4f04e5f8,7e5068fc,d41d8cd9,35c419f2,c31b3236,c1aafc7e,8acfa305,1,0,0b3b97fa,16858,320,50,1887,3,39,-1,23
10016654477570866360,0,14100100,1010,1,d41d8cd9,d41d8cd9,d41d8cd9,41f59478,d41d8cd9,7e5068fc,5c086e4b,2e87285a,c31b3236,fe546279,1c344a58,4,2,795237fd,16046,320,50,1782,3,555,100233,52
10016660305237841244,0,14100100,1005,1,b01fd8c0,a56a5285,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,c4941be6,2f3f71f2,36dfa7ba,9dcdeba4,1,0,959848ca,14915,320,50,1623,3,175,100156,42
10016739177525721677,0,14100100,1005,0,52534301,90d7c583,49d2d84e,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,6d32faef,c31b3236,3d517f89,d06a9553,1,0,1fdc0f89,16860,320,50,1888,3,39,-1,23
10016745418903951751,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,b85d7116,85262c2b,688746e6,bfda4048,de26cd0b,c31b3236,fe546279,94a6da70,1,0,6864f389,16861,320,50,1888,3,39,100106,23
10016762028184549856,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,ae12a4c2,85262c2b,a89b3dd2,d41d8cd9,d77bf441,c31b3236,fe546279,470da1cc,1,0,1fdc0f89,15390,320,50,1685,3,35,100177,42
10016809250054630728,0,14100100,1005,0,8fe599a5,5e47bce6,688746e6,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,6e6d84cb,c31b3236,fe546279,b33424c1,1,0,0b3b97fa,17002,320,50,1931,3,35,-1,23
10016890902600092412,0,14100100,1005,0,3c7a209e,368627a8,a89b3dd2,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,97155ea2,c31b3236,fe546279,7a8bb168,1,0,b80bb774,16958,300,250,1916,2,39,-1,117
10017001001144109128,0,14100100,1005,0,1a4c6a8a,480805c6,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,7ce1e09a,c31b3236,3d517f89,3e238c9b,1,0,048685d9,16466,320,50,1842,3,47,-1,23
10017109550650991475,0,14100100,1005,0,1b8fa17c,b6425b96,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,451d76fb,c31b3236,fe546279,543663ac,1,0,13b5bfe9,16870,216,36,1893,0,175,-1,95
10017154539122011531,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,aa302242,85262c2b,688746e6,531cf92e,ad270d6f,c31b3236,fe546279,c7492d66,1,0,eb5e48e7,16017,320,50,1771,3,679,-1,62
10017216122413809435,1,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,09afd0f1,85262c2b,7e5068fc,d41d8cd9,c6928091,c31b3236,3d517f89,3e238c9b,1,0,eabb18f0,16997,320,50,1929,3,39,-1,23
10017243463357529012,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,cf0bad9e,85262c2b,7e5068fc,0abd81e8,cd58b4dc,c31b3236,fe546279,7760e1dc,1,0,dc634e20,16608,320,50,1860,0,803,-1,121
10017243843013446431,0,14100100,1002,0,d41d8cd9,d41d8cd9,d41d8cd9,cb571aab,d41d8cd9,d41d8cd9,e7d42978,4a7298bc,08145b8c,0c23a8bf,618e1272,0,0,dfed5bc1,7197,320,50,647,3,45,100217,42
10017316110841212487,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,55738cc5,85262c2b,7e5068fc,fa25a5e7,0b6744e3,c31b3236,7675eca5,e5668a53,1,0,eb5e48e7,16017,320,50,1771,3,679,-1,62
10017406487169876828,0,14100100,1005,0,0c54586d,09d97421,a89b3dd2,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,c09df63d,c31b3236,0c23a8bf,a7a4ccc5,1,0,b6bb43df,15396,320,50,1687,3,39,100188,23
10017616943782397486,0,14100100,1005,1,09ab1430,a56a5285,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,bdc0919a,c31b3236,750379b5,1c151fc7,1,0,eb5e48e7,17037,320,50,1934,2,35,-1,16
1001763240271233604,1,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,7ddd1e29,85262c2b,a89b3dd2,d41d8cd9,938be96e,c31b3236,4aab4dc9,4062fc0d,1,0,1cd3c693,6561,320,50,572,3,39,-1,32
10017668742451360851,1,14100100,1005,1,2a42cbee,a56a5285,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,5c687ecf,c31b3236,750379b5,a299b3e2,1,0,dc634e20,16709,320,50,1875,2,291,100019,33
10017699441846210840,0,14100100,1005,1,90cc0939,bdff4f95,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,e7d607e3,c31b3236,fe546279,fd762d2b,1,0,13b5bfe9,8994,320,50,827,3,1071,-1,23
10017864483485866280,0,14100100,1005,1,09ab1430,a56a5285,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,cf2bf307,c31b3236,c1aafc7e,2971ba74,1,0,3d26b0b1,17037,320,50,1934,2,35,100111,16
10017910732687827133,0,14100100,1005,1,09ab1430,a56a5285,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,7a93ec7e,c31b3236,fe546279,d3cfe6c8,1,2,c12e01f2,17037,320,50,1934,2,35,100148,16
10018026357491357195,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,7ddd1e29,85262c2b,a89b3dd2,d41d8cd9,55d73bb7,c31b3236,f3c0fa6b,09fffbb6,1,0,ab6c0400,12026,320,50,1248,2,39,-1,13
10018107400957095217,1,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,22a3f093,85262c2b,7e5068fc,d41d8cd9,7dbcb717,c31b3236,fe546279,3706f444,1,2,dc634e20,16608,320,50,1860,0,803,-1,121
10018176113332166031,1,14100100,1005,1,c8e571c1,fb089e2b,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,d36ad407,c31b3236,cf5bf2ab,f6a353d8,1,0,13b5bfe9,428,320,50,117,0,175,100075,16
10018378169836886425,0,14100100,1005,0,fe1972d4,368627a8,a89b3dd2,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,abadf200,c31b3236,fe546279,fed6d4e4,1,0,26403ec6,16569,300,250,1850,2,303,-1,33
10018394605047955597,0,14100100,1005,1,a3cfee0f,0ab81953,a89b3dd2,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,7e4e1dd3,c31b3236,e389a212,9cd62e40,1,0,b80bb774,487,320,50,110,2,35,-1,16
10018513926582419047,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,7ddd1e29,85262c2b,a89b3dd2,d41d8cd9,e3c74853,c31b3236,fe546279,62d3f7e5,1,0,795237fd,4687,320,50,423,3,39,-1,32
10018587208709361539,1,14100100,1005,0,188e0b6c,703985a8,a89b3dd2,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,f775b9a2,c31b3236,3d517f89,a400f71d,1,0,1cd3c693,16563,320,50,1850,2,303,-1,33
10018701243802862938,0,14100100,1002,0,4db1c6ba,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,8902f095,97b4ca21,c31b3236,fe546279,dafdcbb1,0,0,3da770cc,16559,300,50,1850,2,303,-1,33
10018793318351233285,0,14100100,1005,1,09ab1430,a56a5285,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,82d7712c,c31b3236,33561003,2b752fb4,1,0,3d26b0b1,17037,320,50,1934,2,35,100111,16
10018859795316518518,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,7ddd1e29,85262c2b,a89b3dd2,d41d8cd9,f92a7893,c31b3236,a608b9c4,8804e8e9,1,0,161747ec,487,320,50,110,2,35,-1,16
10018900968069139979,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,96b8c96a,4f04e5f8,7e5068fc,d41d8cd9,d9532188,c31b3236,3d517f89,a400f71d,1,0,0b3b97fa,16859,320,50,1887,3,39,-1,23
10018925550461343053,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,7ddd1e29,85262c2b,a89b3dd2,d41d8cd9,825a197a,c31b3236,fe546279,b7d24be6,1,0,c419b06b,1275,320,50,196,3,303,-1,15
10019012593790817924,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,3a71bbec,85262c2b,7e5068fc,a1ea9047,c6813e9f,c31b3236,3d517f89,3e238c9b,1,0,dcf0d7d2,17016,320,50,1873,3,35,-1,23
